hexagram_id,line,line_name,line_role,line_name_kawaii,chiikawa_line_emotion,soranoeki_line_emotion,chiikawa_line,hachiware_line,usagi_line
1,0,卦,gua,ぐわっ，うごきはじめる…,空へ伸びていく感覚，なんか始まってる…！,いい流れだね！,ヤハー！
1,1,初九，first_yang,ぴょん，でてきた…！,立ち上がる力，出てきた…！,いいスタート！,ピョン
41,6,上九，top_yang,やせっ，減りすぎ…,痩せて残る感覚，減りすぎ…,戻そう，ン
42,0,卦，gua,ふえっ，増えた…！,増えて広がる喜び，増えた…！,いいね！,ヤハ
42,1,初九，first_yang,ぽんっ，増える…,増えはじめる喜び，増える…,いいよ，ピョン
42,2,九二，second_yang,のびっ，広がる…,広がる勢い，広がる…,順調，スー
42,3,六三，third_yin,もりっ，多い…,増えすぎる不安，多い…,注意，ンー
42,4,六四，fourth_yin,めぐっ，回す…,巡りを整える，回す…,いいね，トン
42,5,九五，fifth_yang,わあっ，最高…！,広がりの頂点，すごい…！,最高！,ヤハ
42,6,上九，top_yang,あふっ，余る…,持て余す余白，余る…,調整しよう，ポロ
43,0,卦，gua,きめっ，決める…,決断へ向かう張り，決める…,いいね，ドン
43,1,初九，first_yang,すたっ，いく…,決めたい張り，いく…,いいよ，ピョン
43,2,九二，second_yang,ぴんっ，見えた…,切れ目が見える，見えた…,いい判断，スッ
43,3,九三，third_yang,ぐっ，押す…,押し切る意志，押す…,強いね，グッ
43,4,九四，fourth_yang,だんっ，切った…,断ち切る瞬間，切った…,よし，トン
43,5,九五，fifth_yang,きぱっ，最高…,決断の頂点，決まった…,最高，ヤハ
43,6,上六，top_yin,やりっ，やりすぎ…,切りすぎた余韻，やりすぎ…,戻そう，ン
44,0,卦，gua,ふっ，なにこれ…？,突然の出会いに揺れる心，なにこれ…？,出会いだね，ン？
44,1,初六，first_yin,くるっ，来た…,突然の気配，来た…,注意，ジー
44,2,九二，second_yang,ゆらっ，揺れる…,出会いに揺れる，揺れる…,落ち着いて，ンー
44,3,九三，third_yang,まぎっ，変だ…,入り込む違和感，変だ…,気をつけて，ドン
44,4,九四，fourth_yang,ちらっ，受ける…,受けとめる心，受ける…,いいね，トン
44,5,九五，fifth_yang,すっ，びっくり…,思いがけない接触，近い…,びっくり，ヤハ
44,6,上九，top_yang,ふしっ，離れよう…,混ざりすぎた残像，混ざる…,離れよう，スッ
45,0,卦，gua,わいっ，集まる…,集まって満ちる一体感，集まる…,いいね，ワイ
45,1,初六，first_yin,ぽんっ，来た…,集まりはじめる温もり，来た…,いい感じ，トン
45,2,六二，second_yin,ぎゅっ，安心…,寄り集まる安心，安心…,よかった，ゴロ
45,3,六三，third_yin,もこっ，多い…,密集の重さ，多い…,苦しい，ンー
45,4,九四，fourth_yang,まるっ，まとまる…,結束していく，まとまる…,いいね，トン
45,5,九五，fifth_yang,ひとっ，最高…,満ちる一体感，すごい…,最高，ヤハ
45,6,上六，top_yin,ぎゅうっ，ぎゅうぎゅう…,集まりきった混雑，ぎゅうぎゅう…,離れよう，スッ
46,0,卦，gua,のぼっ，伸びる…,少しずつ伸びる前向きさ，伸びる…,いいね，スー
46,1,初六，first_yin,ちょん，動いた…,伸びはじめる希望，動いた…,いいよ，ピョン
46,2,九二，second_yang,ぐんっ，上がる…,少しずつ上がる，上がる…,順調，スー
46,3,九三，third_yang,そわっ，急ぐ…,焦りを含む上昇，急ぐ…,注意，ンー
46,4,六四，fourth_yin,てっ，進む…,前へ進む力，進む…,いいね，トン
46,5,六五，fifth_yin,たっち，すごい…！,のぼりきる高揚，到達…！,すごい！,ヤハ
46,6,上六，top_yin,ぐらっ，ぐらつく…,不安定な伸び，ぐらつく…,気をつけて，グラ
47,0,卦，gua,ぎゅっ，つらい…,囲まれてしまう苦しさ，つらい…,大丈夫？,ン
47,1,初六，first_yin,かちっ，動けない…,囲まれる苦しさ，動けない…,耐えよう，ジッ
47,2,九二，second_yang,しめっ，苦しい…,圧迫に耐える，苦しい…,がんばって，グッ
47,3,六三，third_yin,くるっ，無理…,身動きのとれなさ，無理…,逃げ道探そ，ンー
47,4,九四，fourth_yang,こらっ，耐える…,耐えしのぐ心，耐える…,えらい，トン
47,5,九五，fifth_yang,しのっ，きつい…,閉塞の深まり，きつい…,もう少し，ン
47,6,上六，top_yin,へとっ，続く…,抜け出せない余韻，続く…,変えよう，スッ
48,0,卦，gua,すーっ，安心…,深く澄んだ支え，支えがある…,安心，スー
48,1,初六，first_yin,ぴょん，出てきた…,湧きはじめる支え，出てきた…,いいね，ピョン
48,2,九二，second_yang,みちっ，満ちる…,安定して満ちる，満ちる…,安定，ゴロ
48,3,九三，third_yang,にごっ，濁り…,濁りを感じる不安，濁り…,注意，ンー
48,4,六四，fourth_yin,くみっ，整える…,整えて保つ，整える…,いいね，トン
48,5,九五，fifth_yang,しずっ，きれい…,澄んだ深さ，きれい…,いい状態，ヤハ
48,6,上六，top_yin,ぽかっ，もったいない…,使われぬまま残る，もったいない…,使おう，ポロ
49,0,卦，gua,くるっ，変わる…,一変を受け入れる覚悟，変わる…,こわいね，ン
49,1,初九，first_yang,ぴっ，来たね…,変わりはじめる空気，変化…,来たね，スッ
49,2,六二，second_yin,そわっ，落ち着かない…,入れ替わる緊張，落ち着かない…,様子見よう，ンー
49,3,九三，third_yang,ゆらっ，揺れる…,落ち着かない変化，揺れる…,無理しないで，ン
49,4,九四，fourth_yang,いれっ，決める…,切り替えの決意，決める…,いいね，トン
49,5,九五，fifth_yang,どーん，すごい…！,大きく変わる力，変わった…！,すごい！,ヤハ
49,6,上六，top_yin,しんっ，静か…,変わりきった残響，余韻…,静か，スッ
50,0,卦，gua,ことっ，整ってる…,整えて煮詰める成熟感，整ってる…,いいね，コト
50,1,初六，first_yin,こつっ，やる…,整えたい熱，やる…,いいよ，トン
50,2,九二，second_yang,ぐつっ，まとまる…,まとまりはじめる，まとまる…,順調，スー
50,3,九三，third_yang,ふつっ，焦る…,煮えすぎる焦り，焦る…,落ち着いて，ンー
50,4,九四，fourth_yang,ととっ，決める…,扱いを定める，決める…,いい判断，トン
50,5,六五，fifth_yin,くつっ，いい状態…,成熟した安定，完成…,いい状態，ゴロ
50,6,上九，top_yang,こげっ，詰まる…,煮詰まりの余韻，詰まる…,調整しよ，ン
51,0,卦，gua,どんっ，びっくり…！,驚きで揺れる衝撃，びっくり…！,大丈夫？,ドカン
51,1,初九，first_yang,ぴかっ，きたッ！,驚きの一撃，きたッ！,急だね，バン
51,2,六二，second_yin,ごろっ，まだ揺れる…,揺れが広がる，まだ揺れる…,落ち着こう，グラ
51,3,六三，third_yin,びくっ，こわい…,落ち着かない衝撃，こわい…,大丈夫だよ，ンー
51,4,九四，fourth_yang,たてっ，戻す…,立て直す力，戻す…,いいね，トン
51,5,六五，fifth_yin,どーん，強い…,轟く高まり，すごい…,強いね，ゴロ
51,6,上六，top_yin,しずっ，落ち着いた…,おさまりきる気配，静かに…,落ち着いたね，スー
52,0,卦，gua,ぴたっ，止まる…,動かず見つめる静止，止まる…,いい判断，ピタ
52,1,初六，first_yin,じっ，動かない…,止まる静けさ，動かない…,そのままで，ジー
52,2,六二，second_yin,すんっ，止める…,動きを止める，止める…,いいね，トン
52,3,九三，third_yang,かちっ，固い…,固まりやすい心，固い…,ほぐそう，ンー
52,4,六四，fourth_yin,みっ，見てる…,じっと見守る，見てる…,大事だね，ジッ
52,5,六五，fifth_yin,しずっ，いい状態…,静止の安定，安定…,いい状態，ゴロ
52,6,上九，top_yang,とまっ，止まりすぎ…,固着した余韻，止まりすぎ…,動こう，スッ
53,0,卦，gua,すたっ，ゆっくり…,ゆっくり育つ安心，ゆっくり…,いいね，トコ
53,1,初六，first_yin,ぽんっ，進む…,少しずつ進む気持ち，進む…,いいよ，ピョン
53,2,六二，second_yin,のびっ，育つ…,ゆっくり育つ安心，育つ…,順調，スー
53,3,九三，third_yang,もたっ，遅い…,進みの鈍さ，遅い…,焦らないで，ン
53,4,六四，fourth_yin,ひとっ，一歩ずつ…,段階を踏む，一歩ずつ…,いいね，トン
53,5,九五，fifth_yang,ぐんっ，すごい…,着実に伸びる，伸びる…,すごい，ヤハ
53,6,上九，top_yang,まっだ，もう少し…,焦れた残り香，まだ…？,もう少し，ンー
54,0,卦，gua,ずれっ，ズレてる…,ずれを抱えた不安定さ，ズレてる…,調整しよ，ン
54,1,初六，first_yin,ふっ，変だ…,ずれを抱える不安，変だ…,気づいたね，ジー
54,2,九二，second_yang,ちぐっ，合わない…,ちぐはぐな気配，合わない…,整えよう，トン
54,3,六三，third_yin,そわっ，揺れる…,乱れやすい心，揺れる…,落ち着いて，ンー
54,4,九四，fourth_yang,なおっ，直す…,調整したい衝動，直す…,いいね，トン
54,5,六五，fifth_yin,まちっ，ぶつかる…,せめぎ合う熱，ぶつかる…,難しいね，ドン
54,6,上六，top_yin,かたっ，残る…,不整の余韻，残る…,整えよう，スッ
55,0,卦，gua,どーん，すごい…！,盛り上がりきる華やかさ，すごい…！,華やかだね！,ヤハ
55,1,初九，first_yang,ぴかっ，来る…！,盛り上がる予感，来る…！,いいね，ピョン
55,2,六二，second_yin,もりっ，増えてる…,増していく華やかさ，増えてる…,順調，スー
55,3,九三，third_yang,ぎらっ，まぶしい…,眩しすぎる高まり，まぶしい…,注意，ンー
55,4,九四，fourth_yang,くるっ，変わる…,切り替わる盛り，変わる…,いいね，トン
55,5,六五，fifth_yin,ぱあっ，いっぱい…！,満ちきる華やかさ，いっぱい…！,最高！,ヤハ
55,6,上六，top_yin,かげっ，落ちる…,影が深まる残像，落ちる…,気をつけて，スッ
56,0,卦，gua,ふらっ，ここどこ…,移ろいやすい漂流感，ここどこ…,不安だね，フワ
56,1,初六，first_yin,ともし，少し安心…,灯る漂い，少し安心…,いいね，トン
56,2,六二，second_yin,よろっ，不安定…,揺れる足場，不安定…,気をつけて，グラ
56,3,九三，third_yang,そわっ，落ち着かない…,落ち着かない旅心，落ち着かない…,無理しないで，ン
56,4,九四，fourth_yang,さがっ，探す…,居場所を探す，探す…,いいよ，ジー
56,5,六五，fifth_yin,おぼえっ，覚えてる…,印象の強い移動，覚えてる…,いいね，ヤハ
56,6,上九，top_yang,うつろっ，まだ続く…,漂い続ける余韻，まだ続く…,休もう，スッ
57,0,卦，gua,そよっ，広がる…,しみ込んでいく浸透，広がる…,いいね，スー
57,1,初六，first_yin,しみっ，入る…,しみ込む気配，入る…,いいよ，トン
57,2,九二，second_yang,すーっ，なじむ…,広がる浸透，なじむ…,順調，スー
57,3,九三，third_yang,ぼやっ，ぼんやり…,曖昧に揺れる，ぼんやり…,注意，ンー
57,4,六四，fourth_yin,なじっ，いいね…,なじんでいく，なじむ…,いいね，トン
57,5,九五，fifth_yang,ひろっ，満ちた…,満ちる風，満ちた…,いい状態，ヤハ
57,6,上九，top_yang,ふりっ，広がりすぎ…,広がりすぎた残り，広がりすぎ…,調整，スッ
58,0,卦，gua,わらっ，楽しい…,ほどけて笑う明るさ，楽しい…,いいね！,ヤハ
58,1,初六，first_yin,ふわっ，ゆるむ…,ほどけはじめる喜び，ゆるむ…,いいよ，トン
58,2,九二，second_yang,すいっ，軽い…,軽やかに明るい，軽い…,いい感じ，スー
58,3,六三，third_yin,ゆるっ，ゆるい…,ゆるみすぎる心，ゆるい…,注意，ンー
58,4,九四，fourth_yang,わけっ，分ける…,喜びを分け合う，分ける…,いいね，トン
58,5,九五，fifth_yang,きゃっ，うれしい…,満ちる笑顔，うれしい…,最高，ヤハ
58,6,上六，top_yin,ふわふわ，ふわふわ…,浮ついた余韻，ふわふわ…,戻ろう，スッ
59,0,卦，gua,ほぐっ，ほどける…,散っていく解放感，ほどける…,いいね，スー
59,1,初六，first_yin,ひらっ，離れる…,散りはじめる解放，離れる…,いいよ，トン
59,2,九二，second_yang,さらっ，広がる…,広がってゆく，広がる…,順調，スー
59,3,六三，third_yin,ばらっ，バラバラ…,まとまらない気配，バラバラ…,注意，ンー
59,4,六四，fourth_yin,ほどっ，ほどく…,ほぐしていく，ほどく…,いいね，トン
59,5,九五，fifth_yang,もどっ，戻る…,再編へ向かう，戻る…,いいね，ヤハ
59,6,上九，top_yang,とびっ，残る…,散漫に残る，残る…,整えよう，スッ
60,0,卦，gua,きゅっ，守る…,区切って守る節度，守る…,大事だね，ピシ
60,1,初九，first_yang,かっ，分ける…,区切りの感覚，分ける…,いいね，トン
60,2,九二，second_yang,しめっ，守る…,整えて守る，守る…,順調，スー
60,3,六三，third_yin,ぐぬっ，きつい…,窮屈さを抱える，きつい…,無理しないで，ンー
60,4,六四，fourth_yin,おさっ，抑える…,抑えて整える，抑える…,いいね，トン
60,5,九五，fifth_yang,きちっ，いい状態…,節度の安定，安定…,いい状態，ゴロ
60,6,上六，top_yin,かちっ，固い…,硬さが残る，固い…,緩めよう，カチ
61,0,卦，gua,しんっ，通じる…,響き合うまっすぐさ，通じる…,いいね，トン
61,1,初九，first_yang,ぴたっ，届いた…,届くまっすぐさ，届いた…,よかった，スー
61,2,九二，second_yang,つうっ，安心…,響き合う安心，安心…,いい関係，ゴロ
61,3,六三，third_yin,ゆらっ，不安…,揺れやすい真心，不安…,大丈夫，ンー
61,4,六四，fourth_yin,きめっ，決める…,芯を定める，決める…,いいね，トン
61,5,九五，fifth_yang,ひびっ，深い…,通じ合う深さ，深い…,すごい，ヤハ
61,6,上九，top_yang,しみっ，感じすぎ…,敏感さの余韻，感じすぎ…,休もう，スッ
62,0,卦，gua,こそっ，ちょっと…,少しだけ越える慎重さ，ちょっと…,いいね，トン
62,1,初六，first_yin,ちょん，越えた…,小さく越える気配，越えた…,いいよ，ピョン
62,2,六二，second_yin,すこっ，ゆっくり…,慎重に進む，ゆっくり…,順調，スー
62,3,六三，third_yin,ぴくっ，不安…,少し超える不安，不安…,注意，ンー
62,4,六四，fourth_yin,ぴょこっ，進む…,控えめな前進，進む…,いいね，トン
62,5,六五，fifth_yin,できっ，できた…,小さな達成感，できた…,よかった，ヤハ
62,6,上六，top_yin,やりっ，やりすぎ…,越えすぎの心配，やりすぎ…,戻そう，スッ
63,0,卦，gua,とん，整った…,整いきった安定，整った…,いいね，ゴロ
63,1,初九，first_yang,ぴたっ，いい感じ…,整いはじめる安定，いい感じ…,順調，スー
63,2,六二，second_yin,すいっ，バランス…,釣り合う安心，バランス…,いいね，トン
63,3,九三，third_yang,ちょいっ，あと少し…,完成前の緊張，あと少し…,がんばろ，ンー
63,4,六四，fourth_yin,もすっ，近い…,完成に近づく，近い…,いいね，スッ
63,5,九五，fifth_yang,ぱちっ，完成…！,整いきった安心，完成…！,最高！,ヤハ
63,6,上六，top_yin,うっかり，油断注意…,完成後の油断，気をつけて…,油断注意，ン
64,0,卦，gua,まだっ，まだ…,まだ届かない未完成感，まだ…,もう少し，ン
64,1,初六，first_yin,じっ，足りない…,まだ届かない予感，足りない…,続けよう，トン
64,2,九二，second_yang,うごっ，動いた…,混ざりはじめる，動いた…,いいね，スー
64,3,六三，third_yin,あわっ，揺れる…,不安定な途中，揺れる…,注意，ンー
64,4,九四，fourth_yang,すぎっ，変わる…,次へ移る気配，変わる…,いいね，スッ
64,5,六五，fifth_yin,もうっ，いけそう…！,可能性の高まり，いけそう…,いいね！,ヤハ
64,6,上九，top_yang,みちっ，終わらない…,未完成の余韻，まだ終わらない…,続けよう，ウラ
